Date received,Complaint ID,rand client,phonefinal,vru+line,call_id,priority,type,outcome,server,ser_start,ser_exit,ser_time
2017-09-07,,,573-158-6906,AA0201,35273,0,NW,HANG,NO_SERVER,13:37:53,13:37:55,00:00:02
2018-03-26,,,727-490-9139,AA0101,35276,0,NW,HANG,NO_SERVER,16:59:34,16:59:39,00:00:05
2017-07-04,,,212-211-9651,AA0115,35279,2,PS,HANG,NO_SERVER,14:13:00,14:13:04,00:00:04
2019-12-24,,,259-090-1827,AA0202,35285,0,NW,HANG,NO_SERVER,12:33:14,12:33:19,00:00:05
2018-03-18,,,716-559-1180,AA0115,35287,0,NW,HANG,NO_SERVER,15:34:02,15:34:05,00:00:03
2019-06-18,,,547-751-9491,AA0103,35288,0,PS,HANG,NO_SERVER,12:16:25,12:16:29,00:00:04
2013-08-19,,,897-128-4012,AA0203,35295,2,PS,HANG,NO_SERVER,11:33:52,11:33:56,00:00:04
2016-11-19,,,212-530-8043,AA0110,35296,0,NW,HANG,NO_SERVER,14:04:13,14:04:17,00:00:04
2013-03-13,,,961-861-0893,AA0105,35308,1,PS,HANG,NO_SERVER,10:07:13,10:07:18,00:00:05
2016-09-05,,,123-412-3909,AA0206,35313,0,NW,HANG,NO_SERVER,16:34:50,16:34:54,00:00:04
2016-04-15,,,212-892-4981,AA0210,35316,0,NW,HANG,NO_SERVER,10:47:08,10:47:11,00:00:03
2019-02-22,,,684-693-8513,AA0105,35321,1,PS,HANG,NO_SERVER,14:36:02,14:36:05,00:00:03
2013-12-13,,,917-793-1424,AA0210,35324,0,NW,HANG,NO_SERVER,10:23:17,10:23:21,00:00:04
2018-09-04,,,621-955-3508,AA0201,35325,0,NW,HANG,NO_SERVER,11:14:47,11:14:51,00:00:04
2015-05-05,,,914-297-7141,AA0215,35326,2,PS,HANG,NO_SERVER,16:04:44,16:04:49,00:00:05
2017-04-13,,,780-032-9478,AA0210,35344,0,NW,HANG,NO_SERVER,09:36:29,09:36:34,00:00:05
2015-10-24,,,617-908-8660,AA0109,35367,1,PS,HANG,NO_SERVER,11:37:18,11:37:20,00:00:02
2018-12-14,,,212-795-3118,AA0206,35368,1,PS,HANG,NO_SERVER,16:51:12,16:51:17,00:00:05
2015-05-01,,,400-553-3209,AA0106,35371,2,PS,HANG,NO_SERVER,12:48:57,12:49:00,00:00:03
2016-07-21,,,255-585-1034,AA0213,35377,0,PS,HANG,NO_SERVER,14:45:18,14:45:21,00:00:03
2015-12-22,,,732-358-6350,AA0205,35380,1,PS,HANG,NO_SERVER,10:12:28,10:12:29,00:00:01
2015-09-20,,,184-557-3985,AA0103,35383,1,PS,HANG,NO_SERVER,09:57:58,09:57:59,00:00:01
2015-10-06,,,453-103-6221,AA0113,35395,0,PS,HANG,NO_SERVER,12:20:18,12:20:20,00:00:02
2017-01-05,,,112-464-4518,AA0202,35397,0,NW,HANG,NO_SERVER,13:15:34,13:15:39,00:00:05
2017-12-19,,,429-570-1786,AA0115,35405,0,NW,HANG,NO_SERVER,16:20:07,16:20:09,00:00:02
2014-12-05,,,207-465-2754,AA0105,35407,0,NW,HANG,NO_SERVER,16:36:17,16:36:18,00:00:01
2016-12-24,,,617-863-7010,AA0110,35416,0,PS,HANG,NO_SERVER,14:07:44,14:07:46,00:00:02
2014-01-24,,,212-966-1205,AA0215,35419,2,PS,HANG,NO_SERVER,10:14:44,10:14:49,00:00:05
2017-04-25,,,212-809-8492,AA0202,35429,0,PS,HANG,NO_SERVER,15:33:58,15:34:03,00:00:05
2013-07-14,,,207-952-7921,AA0115,35431,0,NW,HANG,NO_SERVER,14:20:54,14:20:57,00:00:03
2013-11-26,,,315-461-2750,AA0205,35433,0,NW,HANG,NO_SERVER,16:29:09,16:29:11,00:00:02
2014-06-07,,,872-705-2590,AA0213,35435,0,NW,HANG,NO_SERVER,10:07:57,10:07:58,00:00:01
2016-08-11,,,324-429-3076,AA0202,35436,0,PS,HANG,NO_SERVER,13:17:29,13:17:30,00:00:01
2013-07-15,,,146-658-0713,AA0109,35437,2,PS,HANG,NO_SERVER,10:34:05,10:34:07,00:00:02
2014-06-06,,,212-728-8894,AA0106,35453,0,PS,HANG,NO_SERVER,10:55:03,10:55:05,00:00:02
2013-05-14,,,228-595-4120,AA0214,35471,0,PS,HANG,NO_SERVER,14:11:32,14:11:37,00:00:05
2016-08-05,,,760-241-9329,AA0104,35473,2,PS,HANG,NO_SERVER,11:23:36,11:23:38,00:00:02
2014-06-23,,,228-330-0480,AA0206,35482,2,PS,HANG,NO_SERVER,12:53:17,12:53:21,00:00:04
2019-07-05,,,216-336-1409,AA0109,35484,2,PE,HANG,NO_SERVER,09:07:58,09:08:02,00:00:04
2016-10-27,,,947-032-7956,AA0203,35485,0,NW,HANG,NO_SERVER,10:37:46,10:37:48,00:00:02
2016-07-28,,,729-399-6087,AA0206,35490,0,PS,HANG,NO_SERVER,11:59:58,12:00:02,00:00:04
2019-12-22,,,505-026-3653,AA0115,35494,1,PS,HANG,NO_SERVER,10:08:10,10:08:15,00:00:05
2014-01-16,,,917-175-2713,AA0215,35500,0,NW,HANG,NO_SERVER,12:07:42,12:07:44,00:00:02
2016-12-18,,,605-130-9600,AA0213,35502,0,NW,HANG,NO_SERVER,15:28:03,15:28:05,00:00:02
2015-04-17,,,212-278-6428,AA0102,35512,0,NW,HANG,NO_SERVER,13:59:17,13:59:22,00:00:05
2013-07-08,,,448-226-5999,AA0214,35517,0,NW,HANG,NO_SERVER,16:35:10,16:35:15,00:00:05
2017-07-18,,,972-344-2448,AA0204,35534,0,NW,HANG,NO_SERVER,09:34:33,09:34:36,00:00:03
2013-06-27,,,212-761-0989,AA0205,35539,1,PS,HANG,NO_SERVER,10:00:48,10:00:49,00:00:01
2014-12-05,,,212-371-1131,AA0110,35545,0,NW,HANG,NO_SERVER,16:29:38,16:29:43,00:00:05
2015-06-25,,,212-281-4089,AA0206,35548,0,NW,HANG,NO_SERVER,10:07:27,10:07:32,00:00:05
2014-12-19,,,240-641-1005,AA0215,35561,0,NW,HANG,NO_SERVER,14:41:47,14:41:49,00:00:02
2019-03-20,,,673-039-3065,AA0106,35563,0,NW,HANG,NO_SERVER,15:49:03,15:49:05,00:00:02
2014-05-20,,,903-626-9069,AA0110,35565,0,NW,HANG,NO_SERVER,13:09:44,13:09:45,00:00:01
2018-10-12,,,905-008-3617,AA0213,35566,0,NW,HANG,NO_SERVER,13:57:06,13:57:11,00:00:05
2019-12-16,,,508-753-5267,AA0214,35567,0,NW,HANG,NO_SERVER,13:22:09,13:22:14,00:00:05
2018-10-01,,,212-975-5876,AA0216,35571,0,IN,HANG,NO_SERVER,16:31:08,16:31:09,00:00:01
2017-08-22,,,716-566-1927,AA0105,35576,0,NW,HANG,NO_SERVER,10:31:18,10:31:21,00:00:03
2018-11-01,,,447-353-2701,AA0106,35589,0,NW,HANG,NO_SERVER,10:47:14,10:47:18,00:00:04
2018-01-04,,,315-708-6498,AA0205,35590,0,NW,HANG,NO_SERVER,12:56:51,12:56:56,00:00:05
2014-02-11,,,606-618-8686,AA0206,35594,0,NW,HANG,NO_SERVER,16:15:55,16:15:59,00:00:04
2016-08-24,,,514-357-3232,AA0201,35596,0,NW,HANG,NO_SERVER,11:28:59,11:29:00,00:00:01
2019-06-06,,,549-940-3463,AA0203,35604,0,PS,HANG,NO_SERVER,12:16:56,12:16:58,00:00:02
2017-12-22,,,975-381-4460,AA0213,35615,1,NE,HANG,NO_SERVER,11:19:34,11:19:37,00:00:03
2018-11-15,,,240-400-5329,AA0203,35628,0,NW,HANG,NO_SERVER,16:55:48,16:55:52,00:00:04
2018-02-13,,,413-932-9190,AA0105,35639,0,NW,HANG,NO_SERVER,10:37:39,10:37:41,00:00:02
2017-05-01,,,367-047-4914,AA0213,35650,0,NW,HANG,NO_SERVER,14:12:41,14:12:45,00:00:04
2017-10-23,,,579-041-9190,AA0210,35658,0,PS,HANG,NO_SERVER,10:39:37,10:39:42,00:00:05
2019-08-19,,,182-491-6790,AA0110,35659,0,NW,HANG,NO_SERVER,14:46:53,14:46:56,00:00:03
2018-11-19,,,978-210-2726,AA0109,35668,0,NW,HANG,NO_SERVER,14:29:28,14:29:30,00:00:02
2014-05-08,,,350-152-4830,AA0202,35674,2,NE,HANG,NO_SERVER,14:42:01,14:42:05,00:00:04
2019-04-27,,,617-916-9361,AA0202,35676,2,PS,HANG,NO_SERVER,16:27:03,16:27:08,00:00:05
2015-10-19,,,203-348-4651,AA0201,35688,0,NW,HANG,NO_SERVER,10:39:35,10:39:36,00:00:01
2019-04-27,,,976-117-5351,AA0106,35690,0,PS,HANG,NO_SERVER,12:11:38,12:11:42,00:00:04
2019-12-19,,,914-347-0917,AA0110,35697,0,NW,HANG,NO_SERVER,15:13:28,15:13:30,00:00:02
2018-05-09,,,946-090-8622,AA0106,35704,0,PS,HANG,NO_SERVER,14:57:46,14:57:51,00:00:05
2017-03-17,,,907-757-1166,AA0104,35716,0,PS,HANG,NO_SERVER,10:23:14,10:23:16,00:00:02
2014-08-22,,,770-934-4149,AA0202,35719,0,NW,HANG,NO_SERVER,10:45:51,10:45:55,00:00:04
2019-03-02,,,236-437-1490,AA0103,35723,0,NW,HANG,NO_SERVER,09:51:15,09:51:20,00:00:05
2019-09-25,,,502-681-3452,AA0203,35734,2,PS,HANG,NO_SERVER,14:28:43,14:28:45,00:00:02
2018-05-14,,,366-643-8813,AA0101,35736,0,PS,HANG,NO_SERVER,11:29:58,11:30:02,00:00:04
2017-06-07,,,816-706-5654,AA0216,35740,0,IN,HANG,NO_SERVER,09:30:54,09:30:58,00:00:04
2013-12-08,,,825-386-1296,AA0215,35751,2,NE,HANG,NO_SERVER,16:25:48,16:25:53,00:00:05
2015-07-06,,,765-422-0431,AA0102,35753,0,PS,HANG,NO_SERVER,12:21:48,12:21:53,00:00:05
2019-08-22,,,914-751-1865,AA0202,35759,0,NW,HANG,NO_SERVER,09:18:43,09:18:47,00:00:04
2018-01-07,,,697-821-2985,AA0209,35770,0,PS,HANG,NO_SERVER,13:13:26,13:13:31,00:00:05
2013-06-17,,,618-014-0547,AA0105,35785,1,PS,HANG,NO_SERVER,15:33:34,15:33:35,00:00:01
2016-08-21,,,747-051-6770,AA0202,35789,0,NW,HANG,NO_SERVER,12:44:51,12:44:55,00:00:04
2015-05-06,,,343-763-3375,AA0115,35794,2,PS,HANG,NO_SERVER,11:55:48,11:55:51,00:00:03
2019-12-01,,,212-089-4018,AA0103,35795,0,NW,HANG,NO_SERVER,10:31:10,10:31:12,00:00:02
2016-11-15,,,781-705-9449,AA0209,35806,2,PS,HANG,NO_SERVER,14:20:23,14:20:28,00:00:05
2016-11-18,,,509-958-6678,AA0115,35812,0,PS,HANG,NO_SERVER,13:01:46,13:01:47,00:00:01
2013-06-18,,,212-401-9289,AA0103,35814,0,NW,HANG,NO_SERVER,16:03:57,16:04:01,00:00:04
2014-02-09,,,340-981-9911,AA0115,35816,1,PS,HANG,NO_SERVER,14:46:07,14:46:10,00:00:03
2013-01-01,,,308-847-2339,AA0102,35822,0,NW,HANG,NO_SERVER,15:48:53,15:48:55,00:00:02
2014-06-06,,,185-975-8474,AA0104,35836,0,PS,HANG,NO_SERVER,10:09:58,10:10:03,00:00:05
2017-11-21,,,131-363-7202,AA0203,35850,1,PS,HANG,NO_SERVER,16:28:00,16:28:01,00:00:01
2015-03-28,,,508-121-3305,AA0205,35861,0,NW,HANG,NO_SERVER,13:31:35,13:31:38,00:00:03
2018-08-24,,,413-490-5399,AA0201,35870,1,PS,HANG,NO_SERVER,09:13:31,09:13:35,00:00:04
2016-07-15,,,808-626-9008,AA0105,35874,0,PS,HANG,NO_SERVER,16:50:38,16:50:42,00:00:04
2014-03-04,,,961-867-3337,AA0206,35879,0,NW,HANG,NO_SERVER,09:52:39,09:52:44,00:00:05
2013-11-02,,,508-414-8874,AA0105,35881,0,NW,HANG,NO_SERVER,13:35:03,13:35:08,00:00:05
2014-10-01,,,781-881-8745,AA0202,35883,2,PS,HANG,NO_SERVER,09:40:22,09:40:25,00:00:03
2017-12-03,,,660-820-1067,AA0213,35891,0,NW,HANG,NO_SERVER,14:16:32,14:16:36,00:00:04
2013-05-07,,,920-066-4881,AA0109,35898,1,PS,HANG,NO_SERVER,14:13:00,14:13:04,00:00:04
2016-01-11,,,422-920-6541,AA0103,35911,2,PS,HANG,NO_SERVER,16:18:52,16:18:55,00:00:03
2015-08-15,,,694-424-8121,AA0215,35915,0,NW,HANG,NO_SERVER,10:21:13,10:21:14,00:00:01
2017-06-09,,,442-947-9163,AA0205,35917,0,NW,HANG,NO_SERVER,11:32:38,11:32:43,00:00:05
2013-10-12,,,823-651-5435,AA0202,35919,0,PS,HANG,NO_SERVER,13:55:15,13:55:19,00:00:04
2014-01-25,,,752-758-3119,AA0206,35921,0,PS,HANG,NO_SERVER,09:40:19,09:40:24,00:00:05
2019-02-06,,,889-908-0874,AA0210,35926,0,PS,HANG,NO_SERVER,11:41:50,11:41:51,00:00:01
2015-11-19,,,617-468-7856,AA0104,35933,0,PS,HANG,NO_SERVER,12:34:26,12:34:30,00:00:04
2019-09-16,,,212-144-9443,AA0205,35937,0,PS,HANG,NO_SERVER,09:46:36,09:46:40,00:00:04
2019-01-14,,,978-527-8432,AA0105,35938,0,PS,HANG,NO_SERVER,15:44:01,15:44:05,00:00:04
2015-08-16,,,413-532-7903,AA0205,35941,0,PS,HANG,NO_SERVER,13:45:53,13:45:55,00:00:02
2017-09-03,,,936-832-0483,AA0109,35943,0,PS,HANG,NO_SERVER,14:37:02,14:37:05,00:00:03
2013-09-08,,,187-698-7210,AA0105,35944,0,NW,HANG,NO_SERVER,13:37:53,13:37:58,00:00:05
2016-06-09,,,212-485-5571,AA0106,35946,1,PS,HANG,NO_SERVER,16:00:06,16:00:11,00:00:05
2017-07-24,,,669-242-9811,AA0106,35958,0,NW,HANG,NO_SERVER,16:07:42,16:07:43,00:00:01
2014-07-03,,,716-566-1927,AA0215,35960,0,NW,HANG,NO_SERVER,11:12:32,11:12:35,00:00:03
2019-12-16,,,840-879-1532,AA0106,35962,0,NW,HANG,NO_SERVER,10:09:56,10:09:59,00:00:03
2016-07-12,,,648-610-0995,AA0110,35963,0,NW,HANG,NO_SERVER,13:31:56,13:31:58,00:00:02
2015-09-27,,,986-710-0560,AA0206,35968,0,NW,HANG,NO_SERVER,16:25:37,16:25:41,00:00:04
2015-07-17,,,936-150-1941,AA0104,35980,0,PS,HANG,NO_SERVER,16:52:34,16:52:38,00:00:04
2015-06-14,,,383-652-9655,AA0102,35985,0,NW,HANG,NO_SERVER,13:10:34,13:10:39,00:00:05
2014-05-06,,,485-756-2819,AA0110,35988,2,PS,HANG,NO_SERVER,09:22:50,09:22:54,00:00:04
2017-07-28,,,950-920-6625,AA0215,36002,0,PS,HANG,NO_SERVER,14:42:24,14:42:26,00:00:02
2019-11-28,,,212-831-8173,AA0104,36007,0,NW,HANG,NO_SERVER,09:23:51,09:23:54,00:00:03
2019-12-25,,,664-106-5379,AA0109,36013,1,NE,HANG,NO_SERVER,14:48:42,14:48:45,00:00:03
2017-12-20,,,594-108-2286,AA0101,36019,0,NW,HANG,NO_SERVER,09:42:23,09:42:26,00:00:03
2018-06-01,,,289-139-8263,AA0101,36020,0,PS,HANG,NO_SERVER,15:22:19,15:22:20,00:00:01
2018-04-10,,,414-067-6750,AA0102,36025,0,NW,HANG,NO_SERVER,11:14:25,11:14:26,00:00:01
2014-09-04,,,960-652-6854,AA0201,36027,0,NW,HANG,NO_SERVER,12:58:43,12:58:46,00:00:03
2015-03-07,,,781-721-9358,AA0205,36030,0,PS,HANG,NO_SERVER,13:36:38,13:36:41,00:00:03
2015-04-23,,,325-737-6069,AA0205,36036,0,PS,HANG,NO_SERVER,09:37:20,09:37:23,00:00:03
2017-11-15,,,100-624-5671,AA0210,36039,0,PS,HANG,NO_SERVER,15:15:11,15:15:14,00:00:03
2016-09-28,,,788-053-0833,AA0213,36055,1,PS,HANG,NO_SERVER,10:37:03,10:37:08,00:00:05
2018-12-18,,,212-922-6182,AA0104,36057,0,NW,HANG,NO_SERVER,11:48:33,11:48:34,00:00:01
2019-10-01,,,315-464-1425,AA0110,36060,0,PS,HANG,NO_SERVER,10:20:19,10:20:21,00:00:02
2015-06-19,,,212-259-5250,AA0205,36067,0,NW,HANG,NO_SERVER,10:37:45,10:37:48,00:00:03
2019-03-05,,,187-071-3569,AA0214,36087,2,PS,HANG,NO_SERVER,15:57:09,15:57:10,00:00:01
2013-03-16,,,436-341-7372,AA0106,36089,0,NW,HANG,NO_SERVER,09:27:41,09:27:42,00:00:01
2017-10-18,,,246-970-6919,AA0110,36091,1,PS,HANG,NO_SERVER,14:56:41,14:56:44,00:00:03
2015-04-07,,,445-958-5377,AA0115,36110,0,NW,HANG,NO_SERVER,11:03:41,11:03:45,00:00:04
2015-02-24,,,832-419-2373,AA0106,36111,0,PS,HANG,NO_SERVER,09:39:56,09:39:57,00:00:01
2016-03-21,,,854-752-3055,AA0203,36114,1,PS,HANG,NO_SERVER,12:20:31,12:20:32,00:00:01
2018-11-26,,,212-805-3950,AA0202,36117,1,PS,HANG,NO_SERVER,14:56:30,14:56:33,00:00:03
2013-11-24,,,705-628-5112,AA0102,36118,0,NW,HANG,NO_SERVER,11:31:52,11:31:55,00:00:03
2015-02-26,,,508-616-0754,AA0213,36121,0,NW,HANG,NO_SERVER,15:42:00,15:42:05,00:00:05
2019-08-14,,,809-682-2453,AA0202,36136,0,NW,HANG,NO_SERVER,09:14:14,09:14:17,00:00:03
2015-08-15,,,781-894-1475,AA0209,36160,1,PS,HANG,NO_SERVER,10:37:07,10:37:09,00:00:02
2015-07-13,,,949-684-7502,AA0202,36162,1,PS,HANG,NO_SERVER,14:07:28,14:07:32,00:00:04
2017-06-06,,,479-339-8948,AA0106,36174,0,NW,HANG,NO_SERVER,12:48:35,12:48:36,00:00:01
2017-03-16,,,506-979-5040,AA0106,36175,0,NW,HANG,NO_SERVER,12:12:16,12:12:21,00:00:05
2017-09-19,,,379-443-4772,AA0102,36188,0,NE,HANG,NO_SERVER,09:50:30,09:50:35,00:00:05
2014-12-21,,,439-629-6067,AA0214,36190,0,PS,HANG,NO_SERVER,11:25:45,11:25:48,00:00:03
2017-11-11,,,710-578-7696,AA0103,36204,2,PS,HANG,NO_SERVER,14:00:11,14:00:15,00:00:04
2019-09-21,,,559-448-3282,AA0105,36206,0,PS,HANG,NO_SERVER,13:29:07,13:29:08,00:00:01
2017-09-15,,,964-328-9093,AA0214,36207,0,PS,HANG,NO_SERVER,09:46:56,09:46:57,00:00:01
2014-02-13,,,922-698-9333,AA0206,36208,0,NW,HANG,NO_SERVER,14:31:55,14:31:56,00:00:01
2013-05-14,,,137-407-4390,AA0102,36209,1,PS,HANG,NO_SERVER,16:30:36,16:30:37,00:00:01
2014-08-24,,,569-848-4390,AA0106,36219,0,NW,HANG,NO_SERVER,14:30:42,14:30:47,00:00:05
2014-08-04,,,212-777-1024,AA0203,36224,0,PS,HANG,NO_SERVER,15:44:03,15:44:08,00:00:05
2019-05-11,,,941-406-1571,AA0206,36226,0,PS,HANG,NO_SERVER,13:11:58,13:12:01,00:00:03
2015-01-28,,,847-338-7957,AA0103,30076,1,PS,HANG,NO_SERVER,14:59:03,14:59:08,00:00:05
2015-11-21,,,250-802-4023,AA0205,30080,0,NW,HANG,NO_SERVER,10:06:06,10:06:11,00:00:05
2014-07-11,,,592-749-2321,AA0105,30083,0,NW,HANG,NO_SERVER,09:46:10,09:46:14,00:00:04
2016-06-12,,,323-864-0051,AA0110,30093,2,PS,HANG,NO_SERVER,13:42:20,13:42:23,00:00:03
2016-06-18,,,863-166-6167,AA0210,30118,2,NE,HANG,NO_SERVER,15:58:35,15:58:39,00:00:04
2015-03-19,,,770-367-9290,AA0115,30122,0,PS,HANG,NO_SERVER,16:21:02,16:21:03,00:00:01
2014-09-14,,,848-459-4521,AA0209,30125,0,NW,HANG,NO_SERVER,09:39:34,09:39:39,00:00:05
2017-11-24,,,683-231-7510,AA0103,30126,0,PS,HANG,NO_SERVER,14:06:50,14:06:51,00:00:01
2014-02-11,,,111-779-1962,AA0110,30137,1,PS,HANG,NO_SERVER,11:52:50,11:52:51,00:00:01
2014-01-21,,,582-649-7899,AA0106,30144,1,PS,HANG,NO_SERVER,11:33:13,11:33:17,00:00:04
2017-05-01,,,602-111-8050,AA0206,30149,0,PS,HANG,NO_SERVER,09:44:26,09:44:27,00:00:01
2013-12-21,,,315-708-6498,AA0104,30153,0,NW,HANG,NO_SERVER,14:49:46,14:49:48,00:00:02
2017-10-03,,,781-995-6192,AA0203,30154,1,PS,HANG,NO_SERVER,13:07:11,13:07:13,00:00:02
2013-07-10,,,121-136-0180,AA0101,30158,0,NW,HANG,NO_SERVER,15:55:59,15:56:04,00:00:05
2013-12-08,,,787-408-1352,AA0104,30173,0,PS,HANG,NO_SERVER,14:56:46,14:56:47,00:00:01
2018-03-06,,,914-077-5501,AA0206,30176,0,NW,HANG,NO_SERVER,12:43:38,12:43:43,00:00:05
2014-10-18,,,867-915-4044,AA0216,30179,0,IN,HANG,NO_SERVER,16:16:51,16:16:54,00:00:03
2016-07-27,,,915-533-7277,AA0115,30210,0,PS,HANG,NO_SERVER,13:31:50,13:31:55,00:00:05
2016-12-15,,,438-359-3061,AA0115,30211,0,PS,HANG,NO_SERVER,11:24:40,11:24:43,00:00:03
2018-12-19,,,212-481-8596,AA0216,30219,0,IN,HANG,NO_SERVER,10:31:12,10:31:14,00:00:02
2014-09-03,,,585-941-1902,AA0112,30220,0,NW,HANG,NO_SERVER,09:42:36,09:42:40,00:00:04
2014-10-16,,,229-607-2145,AA0205,30226,0,PS,HANG,NO_SERVER,10:20:29,10:20:31,00:00:02
2014-01-22,,,212-280-2432,AA0216,30237,0,IN,HANG,NO_SERVER,15:04:46,15:04:48,00:00:02
2016-10-20,,,121-793-0525,AA0115,30249,1,PS,HANG,NO_SERVER,13:50:41,13:50:45,00:00:04
2017-05-20,,,212-712-3256,AA0213,30255,1,NE,HANG,NO_SERVER,12:20:54,12:20:56,00:00:02
2015-07-18,,,163-921-0813,AA0214,30260,1,PS,HANG,NO_SERVER,12:52:42,12:52:43,00:00:01
2015-05-23,,,136-985-8380,AA0206,30265,0,NW,HANG,NO_SERVER,11:20:24,11:20:26,00:00:02
2014-10-03,,,747-051-6770,AA0202,30267,1,PS,HANG,NO_SERVER,12:27:45,12:27:49,00:00:04
2017-02-19,,,997-400-1160,AA0101,30279,0,PS,HANG,NO_SERVER,16:16:43,16:16:47,00:00:04
2018-07-04,,,212-817-0944,AA0215,30286,0,NW,HANG,NO_SERVER,16:04:18,16:04:22,00:00:04
2013-02-24,,,397-951-2603,AA0209,30293,2,NE,HANG,NO_SERVER,09:48:36,09:48:39,00:00:03
2017-02-27,,,278-096-8216,AA0210,30312,0,NW,HANG,NO_SERVER,13:48:23,13:48:26,00:00:03
2013-08-09,,,802-842-2969,AA0214,30314,0,NW,HANG,NO_SERVER,12:35:01,12:35:03,00:00:02
2015-10-28,,,504-258-2392,AA0206,30324,0,PS,HANG,NO_SERVER,09:45:27,09:45:31,00:00:04
2016-01-15,,,492-751-4353,AA0201,30330,1,PS,HANG,NO_SERVER,16:14:37,16:14:39,00:00:02
2013-07-09,,,207-238-0903,AA0203,30331,0,NW,HANG,NO_SERVER,12:53:26,12:53:31,00:00:05
2014-09-07,,,716-974-9850,AA0115,30352,0,NW,HANG,NO_SERVER,11:08:56,11:08:57,00:00:01
2015-12-27,,,935-170-2730,AA0106,30363,0,NW,HANG,NO_SERVER,12:19:12,12:19:14,00:00:02
2015-11-09,,,508-311-5237,AA0106,30388,0,NW,HANG,NO_SERVER,16:39:12,16:39:14,00:00:02
2015-07-05,,,379-912-1534,AA0104,30391,0,NW,HANG,NO_SERVER,16:08:31,16:08:32,00:00:01
2016-11-21,,,814-452-0875,AA0116,30396,0,IN,HANG,NO_SERVER,16:33:09,16:33:13,00:00:04
2015-02-09,,,110-661-0836,AA0101,30399,0,NW,HANG,NO_SERVER,11:50:44,11:50:46,00:00:02
2019-02-04,,,617-279-9426,AA0104,30402,0,NW,HANG,NO_SERVER,09:36:41,09:36:42,00:00:01
2014-11-16,,,212-992-5486,AA0105,30406,2,PS,HANG,NO_SERVER,12:36:11,12:36:16,00:00:05
2015-11-15,,,212-723-6027,AA0202,30424,0,PS,HANG,NO_SERVER,16:22:23,16:22:24,00:00:01
2017-12-08,,,101-645-3264,AA0204,30427,0,NW,HANG,NO_SERVER,12:34:33,12:34:35,00:00:02
2016-05-09,,,947-269-8060,AA0214,30431,0,NW,HANG,NO_SERVER,16:07:42,16:07:46,00:00:04
2014-06-14,,,553-357-7416,AA0214,30442,2,PS,HANG,NO_SERVER,13:55:11,13:55:16,00:00:05
2016-08-02,,,315-133-2228,AA0202,30446,1,NE,HANG,NO_SERVER,15:21:15,15:21:19,00:00:04
2013-10-28,,,519-075-2574,AA0115,30448,1,PS,HANG,NO_SERVER,10:21:37,10:21:39,00:00:02
2016-08-06,,,855-417-5872,AA0105,30462,2,PS,HANG,NO_SERVER,09:32:10,09:32:13,00:00:03
2018-06-15,,,914-464-3054,AA0109,30464,2,PS,HANG,NO_SERVER,15:59:23,15:59:24,00:00:01
2018-12-27,,,652-394-9340,AA0202,30466,0,NW,HANG,NO_SERVER,12:44:31,12:44:35,00:00:04
2019-03-01,,,346-826-0404,AA0103,30492,2,PS,HANG,NO_SERVER,13:43:33,13:43:36,00:00:03
2015-05-01,,,851-099-2362,AA0216,30511,0,PS,HANG,NO_SERVER,12:27:29,12:27:34,00:00:05
2019-10-06,,,719-065-4135,AA0209,30513,0,NW,HANG,NO_SERVER,14:00:56,14:00:58,00:00:02
2015-01-19,,,913-909-5355,AA0206,30519,0,NW,HANG,NO_SERVER,16:32:39,16:32:40,00:00:01
2015-02-11,,,570-693-8068,AA0104,30520,0,NW,HANG,NO_SERVER,16:22:41,16:22:43,00:00:02
2019-12-15,,,414-186-6894,AA0104,30538,0,PS,HANG,NO_SERVER,14:17:55,14:17:59,00:00:04
2017-12-05,,,787-378-8249,AA0103,30541,2,PS,HANG,NO_SERVER,09:19:37,09:19:42,00:00:05
2014-06-21,,,617-310-7209,AA0105,30544,0,NW,HANG,NO_SERVER,14:24:38,14:24:39,00:00:01
2016-05-18,,,579-819-0259,AA0101,30549,0,PS,HANG,NO_SERVER,13:28:40,13:28:41,00:00:01
2017-07-23,,,504-421-9666,AA0214,30553,1,PS,HANG,NO_SERVER,13:10:39,13:10:40,00:00:01
2019-09-05,,,673-675-3814,AA0215,30557,0,NW,HANG,NO_SERVER,14:05:53,14:05:57,00:00:04
2014-10-26,,,813-517-4859,AA0209,30562,2,PS,HANG,NO_SERVER,16:29:56,16:29:59,00:00:03
2013-04-01,,,301-624-3331,AA0205,30566,2,PS,HANG,NO_SERVER,10:53:25,10:53:28,00:00:03
2013-11-13,,,179-334-2736,AA0105,30567,1,PS,HANG,NO_SERVER,09:23:20,09:23:23,00:00:03
2016-03-01,,,957-123-4213,AA0201,30569,0,PS,HANG,NO_SERVER,10:24:49,10:24:52,00:00:03
2013-12-27,,,978-392-7379,AA0209,30577,0,NW,HANG,NO_SERVER,14:08:11,14:08:13,00:00:02
2018-05-24,,,160-960-2425,AA0104,30585,0,PS,HANG,NO_SERVER,14:51:33,14:51:35,00:00:02
2018-01-07,,,978-924-4380,AA0106,30589,0,NW,HANG,NO_SERVER,12:35:39,12:35:43,00:00:04
2014-01-03,,,743-584-2470,AA0206,30591,0,NE,HANG,NO_SERVER,09:38:28,09:38:32,00:00:04
2019-07-02,,,628-246-8908,AA0106,30592,1,PS,HANG,NO_SERVER,12:50:37,12:50:39,00:00:02
